"","currency","amount","dorms","bath","age","loft","m2","backside","office","amount_normalized"
"340","USD",17500017500,2,2,26,FALSE,99,FALSE,FALSE,3500003500000
"341","USD",90000055000,5,3,36.5,FALSE,288,FALSE,FALSE,1.8000011e+13
"342","USD",21000013426,3,1,23,FALSE,74,FALSE,FALSE,4200002685200
"343","USD",15000010000,2,1,30.5,FALSE,67,FALSE,FALSE,3.000002e+12
"344","USD",690000,5,2,2,FALSE,299,FALSE,FALSE,1.38e+08
"345","USD",970007000,2,1,20.5,FALSE,51,FALSE,FALSE,194001400000
"346","USD",1900008786,3,2,26,FALSE,72,FALSE,FALSE,380001757200
"347","USD",14000016000,2,2,26,FALSE,65,FALSE,FALSE,2800003200000
"348","USD",79000,NA,1,2.5,TRUE,29,FALSE,FALSE,15800000
"349","USD",19900014000,3,1,35.5,FALSE,121,FALSE,FALSE,3980002800000
"350","USD",29500018000,2,3,19,FALSE,93,FALSE,FALSE,5900003600000
"351","USD",480000,4,3,32,FALSE,NA,FALSE,FALSE,9.6e+07
"352","USD",17900023457,3,1,15.5,FALSE,68,FALSE,FALSE,3580004691400
"353","USD",7000010554,NA,1,30.5,TRUE,32,FALSE,FALSE,1400002110800
"354","USD",1000008000,1,1,25.5,FALSE,40,FALSE,FALSE,200001600000
"355","USD",52500030000,4,3,32.5,FALSE,212,FALSE,FALSE,1.0500006e+13
"356","USD",850007000,1,1,15.5,FALSE,31,FALSE,FALSE,170001400000
"357","USD",40000036000,4,3,26.5,FALSE,160,FALSE,FALSE,8000007200000
"358","USD",18000020000,2,1,25.5,FALSE,64,FALSE,FALSE,3.600004e+12
"359","USD",860004700,1,1,28,FALSE,43,FALSE,FALSE,172000940000
"360","USD",110000080000,4,3,21.5,FALSE,280,FALSE,FALSE,2.2000016e+13
"361","USD",550006000,NA,NA,NA,TRUE,25,FALSE,FALSE,110001200000
"362","USD",20500010000,2,1,23,FALSE,83,FALSE,FALSE,4.100002e+12
"363","USD",28000018000,3,1,20.5,FALSE,90,FALSE,FALSE,5600003600000
"364","USD",1200008000,1,1,20.5,FALSE,40,FALSE,FALSE,240001600000
"365","USD",29900017000,3,2,2,FALSE,97,FALSE,FALSE,5980003400000
"366","USD",19000011000,2,1,19,FALSE,85,FALSE,FALSE,3800002200000
"367","USD",1250004000,1,1,1,FALSE,40,FALSE,FALSE,250000800000
"368","USD",1180003000,NA,1,1,FALSE,31,FALSE,FALSE,236000600000
"369","USD",49000020000,2,2,2.5,FALSE,75,FALSE,FALSE,9.800004e+12
"370","USD",1000003700,NA,1,10.5,TRUE,NA,FALSE,FALSE,200000740000
"371","USD",1190003600,1,1,23,FALSE,34,FALSE,FALSE,238000720000
"372","USD",43000036200,3,2,11,FALSE,167,FALSE,FALSE,8600007240000
"373","USD",28000024000,3,2,18.5,FALSE,127,FALSE,FALSE,5600004800000
"374","USD",980004000,1,1,23,FALSE,34,FALSE,FALSE,196000800000
"375","USD",980006670,NA,NA,12,TRUE,40,FALSE,FALSE,196001334000
"376","USD",980005000,1,1,20.5,FALSE,38,FALSE,FALSE,1.96001e+11
"377","USD",440000,3,4,4,FALSE,148,FALSE,FALSE,8.8e+07
"378","USD",2350007000,3,2,23.5,FALSE,69,FALSE,FALSE,470001400000
"379","USD",22000010500,2,1,25.5,FALSE,91,FALSE,FALSE,4400002100000
"380","USD",1650007000,1,2,2,FALSE,51,FALSE,FALSE,330001400000
"381","USD",960006000,1,1,25.5,FALSE,33,FALSE,FALSE,192001200000
"382","USD",17500015000,2,2,33.5,FALSE,70,FALSE,FALSE,3.500003e+12
"383","USD",199000,3,2,2,FALSE,150,FALSE,FALSE,39800000
"384","USD",630006000,NA,1,1,TRUE,23,FALSE,FALSE,126001200000
"385","USD",39900025000,3,3,35,FALSE,165,FALSE,FALSE,7.980005e+12
"386","USD",34500010000,2,2,21,FALSE,87,FALSE,FALSE,6.900002e+12
"387","USD",19900017000,3,2,26,FALSE,94,FALSE,FALSE,3980003400000
"388","USD",19000014500,3,2,26,FALSE,73,FALSE,FALSE,3800002900000
"389","USD",17000011000,3,1,20.5,FALSE,66,FALSE,FALSE,3400002200000
"390","USD",27600022000,2,2,5.5,FALSE,75,FALSE,FALSE,5520004400000
"391","USD",695008000,NA,1,25.5,TRUE,45,FALSE,FALSE,139001600000
"392","USD",790008600,NA,1,15.5,TRUE,29,FALSE,FALSE,158001720000
"393","USD",15000011000,2,2,2,FALSE,110,FALSE,FALSE,3000002200000
"394","USD",699003500,1,1,21.5,FALSE,33,FALSE,FALSE,139800700000
"395","USD",950005000,1,1,2.5,FALSE,36,FALSE,FALSE,1.90001e+11
"396","USD",810004800,NA,NA,NA,TRUE,27,FALSE,FALSE,162000960000
"397","USD",9500010300,2,1,1,FALSE,60,FALSE,FALSE,1900002060000
"398","USD",1e+05,3,2,2,FALSE,68,FALSE,FALSE,2e+07
"399","USD",19000012000,2,2,3.5,FALSE,70,FALSE,FALSE,3800002400000
"400","USD",2800009000,2,1,1,FALSE,73,FALSE,FALSE,560001800000
"401","USD",1670009000,2,1,25.5,FALSE,50,FALSE,FALSE,334001800000
"402","USD",900006760,1,1,1,FALSE,35.23,FALSE,FALSE,180001352000
"403","USD",900006760,1,1,1,FALSE,35.23,FALSE,FALSE,180001352000
"404","USD",23500018000,3,1,25.5,FALSE,97,FALSE,FALSE,4700003600000
"405","USD",12500010000,2,1,25.5,FALSE,50,FALSE,FALSE,2.500002e+12
"406","USD",21000017000,3,2,31,FALSE,103,FALSE,FALSE,4200003400000
"407","USD",14600016000,3,1,25.5,FALSE,62,FALSE,FALSE,2920003200000
"408","USD",850005000,NA,1,2.5,TRUE,29,FALSE,FALSE,1.70001e+11
"409","ARS",NA,2,3,3,FALSE,180,FALSE,FALSE,NA
"410","USD",44500072000,4,3,26.5,FALSE,200,FALSE,FALSE,8900014400000
"411","USD",1900007900,2,2,2,FALSE,70,FALSE,FALSE,380001580000
"412","USD",850004600,1,1,1,FALSE,31,FALSE,FALSE,170000920000
"413","USD",35000030000,4,2,36,FALSE,220,FALSE,FALSE,7.000006e+12
"414","USD",220000,2,1,1,FALSE,60,FALSE,FALSE,4.4e+07
"415","USD",1650008900,1,1,3,FALSE,40,FALSE,FALSE,330001780000
"416","USD",31000021000,3,2,26,FALSE,191,FALSE,FALSE,6200004200000
"417","USD",10500017321,2,1,31.5,FALSE,59,FALSE,FALSE,2100003464200
"418","USD",26000030000,3,2,26,FALSE,123,FALSE,FALSE,5.200006e+12
"419","USD",595003600,NA,1,25.5,TRUE,29,FALSE,FALSE,119000720000
"420","USD",18000010000,3,2,26,FALSE,80,FALSE,FALSE,3.600002e+12
"421","USD",9900012000,1,1,25.5,FALSE,38,FALSE,FALSE,1980002400000
"422","USD",900009300,1,1,25.5,FALSE,45,FALSE,FALSE,180001860000
"423","USD",73500,NA,1,1,TRUE,35,FALSE,FALSE,14700000
"424","USD",17500023000,3,1,28,FALSE,104,FALSE,FALSE,3500004600000
"425","USD",10800011000,1,1,20.5,FALSE,70,FALSE,FALSE,2160002200000
"426","USD",1299008500,1,1,30.5,FALSE,43,FALSE,FALSE,259801700000
"427","USD",620007500,1,1,25.5,FALSE,30,FALSE,FALSE,124001500000
"428","USD",19800017350,2,1,30.5,FALSE,78,FALSE,FALSE,3960003470000
"429","USD",1100003500,1,1,13,FALSE,37,FALSE,FALSE,220000700000
"430","USD",2100005100,2,2,29,FALSE,74,FALSE,FALSE,420001020000
"431","USD",180000,1,1,30.5,FALSE,59,FALSE,FALSE,3.6e+07
"432","USD",32000022000,3,1,35.5,FALSE,148,FALSE,FALSE,6400004400000
"433","USD",49000030000,4,3,31.5,FALSE,190,FALSE,FALSE,9.800006e+12
"434","USD",2100005500,1,1,40.5,FALSE,60,FALSE,FALSE,420001100000
"435","USD",25900016000,3,3,25.5,FALSE,143,FALSE,FALSE,5180003200000
"436","USD",95000,1,NA,NA,FALSE,50,FALSE,FALSE,1.9e+07
"437","USD",11950010000,3,2,26,FALSE,70,FALSE,FALSE,2.390002e+12
"438","USD",22000025000,2,2,2,FALSE,120,FALSE,FALSE,4.400005e+12
"439","USD",1000006700,1,1,1,FALSE,40,FALSE,FALSE,200001340000
"440","USD",1590006700,1,1,1,FALSE,NA,FALSE,FALSE,318001340000
"441","USD",1790004000,NA,NA,7,TRUE,72,FALSE,FALSE,358000800000
"442","USD",26000030000,4,3,25,FALSE,122,FALSE,FALSE,5.200006e+12
"443","USD",26000030167,3,1,23,FALSE,85,FALSE,FALSE,5200006033400
"444","USD",2490007000,2,2,16,FALSE,82,FALSE,FALSE,498001400000
"445","USD",2300009000,2,2,31,FALSE,76,FALSE,FALSE,460001800000
"446","USD",9500010000,1,1,15.5,FALSE,NA,FALSE,FALSE,1.900002e+12
"447","USD",23000017500,2,2,33.5,FALSE,74,FALSE,FALSE,4600003500000
"448","USD",82000,NA,NA,NA,TRUE,24,FALSE,FALSE,16400000
"449","USD",1840009000,1,2,23.5,FALSE,67,FALSE,FALSE,368001800000
"450","USD",30000018000,2,2,26,FALSE,110,FALSE,FALSE,6000003600000
"451","USD",34000020000,3,3,24,FALSE,121,FALSE,FALSE,6.800004e+12
"452","USD",35000018000,1,3,3,FALSE,130,FALSE,FALSE,7000003600000
"453","USD",20950013500,3,1,25.5,FALSE,126,FALSE,FALSE,4190002700000
"454","USD",299000,3,2,2,FALSE,110,FALSE,FALSE,59800000
"455","USD",1780007200,2,1,20.5,FALSE,63,FALSE,FALSE,356001440000
"456","USD",1640009000,2,1,30.5,FALSE,92,FALSE,FALSE,328001800000
"457","USD",1900008600,2,1,23,FALSE,52,FALSE,FALSE,380001720000
"458","USD",18500010000,2,1,30.5,FALSE,67,FALSE,FALSE,3.700002e+12
"459","USD",26000015040,2,2,8.5,FALSE,NA,FALSE,FALSE,5200003008000
"460","USD",20500018000,2,1,18,FALSE,74,FALSE,FALSE,4100003600000
"461","USD",779005000,NA,1,23,TRUE,25,FALSE,FALSE,1.55801e+11
"462","USD",14000014000,1,1,6.5,FALSE,37,FALSE,FALSE,2800002800000
"463","USD",21000010400,2,1,30.5,FALSE,96,FALSE,FALSE,4200002080000
"464","USD",720002400,NA,1,4.5,TRUE,23,FALSE,FALSE,144000480000
"465","USD",2980009000,3,1,15.5,FALSE,140,FALSE,FALSE,596001800000
"466","USD",14000014000,1,1,6.5,FALSE,37,FALSE,FALSE,2800002800000
"467","USD",450000,5,3,51.5,FALSE,250,FALSE,FALSE,9e+07
"468","USD",19800023000,2,1,22.5,FALSE,72,FALSE,FALSE,3960004600000
"469","USD",980003000,1,1,18,FALSE,39,FALSE,FALSE,196000600000
"470","USD",19500010000,3,2,26,FALSE,91,FALSE,FALSE,3.900002e+12
"471","USD",23500018300,2,1,15.5,FALSE,76,FALSE,FALSE,4700003660000
"472","USD",950005100,1,1,24.5,FALSE,41,FALSE,FALSE,190001020000
"473","USD",530003000,1,1,30.5,FALSE,23,FALSE,FALSE,106000600000
"474","USD",750006500,1,1,1,FALSE,45,FALSE,FALSE,150001300000
"475","USD",900005000,1,1,25.5,FALSE,41,FALSE,FALSE,1.80001e+11
"476","USD",45000018000,4,3,10.5,FALSE,NA,FALSE,FALSE,9000003600000
"477","USD",1280009000,2,1,18,FALSE,46,FALSE,FALSE,256001800000
"478","USD",850005500,1,1,1,FALSE,30,FALSE,FALSE,170001100000
"479","USD",19500015000,2,2,26,FALSE,92,FALSE,FALSE,3.900003e+12
"480","USD",14500015000,2,1,1,FALSE,63,FALSE,FALSE,2.900003e+12
"481","USD",880005000,NA,1,2.5,TRUE,NA,FALSE,FALSE,1.76001e+11
"482","USD",26000030000,4,3,25,FALSE,122,FALSE,FALSE,5.200006e+12
"483","USD",2600006900,3,2,41,FALSE,112,FALSE,FALSE,520001380000
"484","USD",22000012000,3,2,26,FALSE,110,FALSE,FALSE,4400002400000
"485","USD",715006800,NA,1,21.5,TRUE,30,FALSE,FALSE,143001360000
"486","USD",23500039000,2,2,8.5,FALSE,98,FALSE,FALSE,4700007800000
"487","USD",14900010000,2,2,31,FALSE,62,FALSE,FALSE,2.980002e+12
"488","USD",980006000,1,1,1,FALSE,34,FALSE,FALSE,196001200000
"489","USD",14700028500,2,1,20.5,FALSE,50,FALSE,FALSE,2940005700000
"490","USD",19800012000,2,1,32,FALSE,74,FALSE,FALSE,3960002400000
"491","USD",12000005850,3,3,11.5,FALSE,146,FALSE,FALSE,2400001170000
"492","USD",129000,1,1,1,FALSE,27.09,FALSE,FALSE,25800000
"493","USD",110000,1,NA,NA,FALSE,42,FALSE,FALSE,2.2e+07
"494","USD",35500044000,2,3,34,FALSE,107,FALSE,FALSE,7100008800000
"495","USD",450005000,NA,1,20.5,TRUE,23,FALSE,FALSE,9.0001e+10
"496","USD",89500,1,1,1,FALSE,47,FALSE,FALSE,17900000
"497","USD",890007000,1,1,20.5,FALSE,32,FALSE,FALSE,178001400000
"498","USD",46000,NA,1,25.5,TRUE,26,FALSE,FALSE,9200000
"499","USD",29500015000,2,2,2,FALSE,79,FALSE,FALSE,5.900003e+12
"500","USD",2180008500,1,1,1,FALSE,49,FALSE,FALSE,436001700000
"501","USD",172000,1,1,1,FALSE,43,FALSE,FALSE,34400000
"502","USD",7500010300,1,1,20.5,FALSE,44,FALSE,FALSE,1500002060000
"503","USD",33000018000,3,2,23.5,FALSE,96,FALSE,FALSE,6600003600000
"504","USD",9800012000,1,1,18,FALSE,40,FALSE,FALSE,1960002400000
"505","USD",7500015000,NA,NA,40,TRUE,33,FALSE,FALSE,1.500003e+12
"506","USD",16500011000,2,1,20.5,FALSE,60,FALSE,FALSE,3300002200000
"507","USD",560005000,1,1,25.5,FALSE,30,FALSE,FALSE,1.12001e+11
"508","USD",59800046000,4,3,3,FALSE,225,FALSE,FALSE,11960009200000
"509","USD",19500018000,2,2,23.5,FALSE,80,FALSE,FALSE,3900003600000
"510","USD",8500011000,1,1,33,FALSE,34.92,FALSE,FALSE,1700002200000
"511","USD",63000,NA,1,1,TRUE,21,FALSE,FALSE,12600000
"512","USD",150000,2,2,2,FALSE,57,FALSE,FALSE,3e+07
"513","USD",9900010700,1,1,23,FALSE,39,FALSE,FALSE,1980002140000
"514","USD",1250007000,1,1,18,FALSE,38,FALSE,FALSE,250001400000
"515","USD",160000,2,2,21,FALSE,58,FALSE,FALSE,3.2e+07
"516","USD",275000,3,2,11,FALSE,103,FALSE,FALSE,5.5e+07
"517","USD",24500023000,2,2,16,FALSE,81,FALSE,FALSE,4900004600000
"518","USD",16900021800,2,1,20.5,FALSE,68,FALSE,FALSE,3380004360000
"519","USD",780008800,1,1,33,FALSE,35,FALSE,FALSE,156001760000
"520","USD",142000,1,1,2,FALSE,50,FALSE,FALSE,28400000
"521","USD",39000022000,3,2,26,FALSE,147,FALSE,FALSE,7800004400000
"522","USD",990000150000,3,3,21.5,FALSE,320,FALSE,FALSE,1.9800003e+14
"523","USD",24000035000,2,2,31,FALSE,122,FALSE,FALSE,4.800007e+12
"524","USD",138000,2,1,35.5,FALSE,36,FALSE,FALSE,27600000
"525","USD",750005500,1,1,25.5,FALSE,34,FALSE,FALSE,150001100000
"526","USD",15500025000,2,2,31,FALSE,70,FALSE,FALSE,3.100005e+12
"527","USD",37000015000,2,3,11.5,FALSE,NA,FALSE,FALSE,7.400003e+12
"528","USD",1100008500,1,1,1,FALSE,53,FALSE,FALSE,220001700000
"529","USD",1500005500,NA,1,4.5,TRUE,36,FALSE,FALSE,300001100000
"530","USD",19900013200,2,2,16.5,FALSE,70,FALSE,FALSE,3980002640000
"531","USD",89000043000,4,2,41,FALSE,252,FALSE,FALSE,17800008600000
"532","USD",798004500,1,1,25.5,FALSE,35,FALSE,FALSE,159600900000
"533","USD",21400025000,3,2,26,FALSE,105,FALSE,FALSE,4.280005e+12
"534","USD",1590008400,2,1,18,FALSE,51,FALSE,FALSE,318001680000
"535","USD",31500030000,3,3,21.5,FALSE,122,FALSE,FALSE,6.300006e+12
"536","USD",63000041000,8,3,26.5,FALSE,323,FALSE,FALSE,12600008200000
"537","USD",930002500,2,1,21.5,FALSE,34,FALSE,FALSE,186000500000
"538","USD",26000028800,4,3,17.5,FALSE,126,FALSE,FALSE,5200005760000
"539","USD",850007000,1,1,25.5,FALSE,33,FALSE,FALSE,170001400000
"540","USD",720007700,1,1,25.5,FALSE,35,FALSE,FALSE,144001540000
"541","USD",3e+05,3,2,2,FALSE,107,FALSE,FALSE,6e+07
"542","USD",39900025000,3,2,15.5,FALSE,123,FALSE,FALSE,7.980005e+12
"543","USD",650009227,NA,1,25.5,TRUE,35,FALSE,FALSE,130001845400
"544","USD",1150006500,1,1,1,FALSE,33,FALSE,FALSE,230001300000
"545","USD",800009000,2,1,40.5,FALSE,53,FALSE,FALSE,160001800000
"546","USD",990004900,1,1,1,FALSE,42,FALSE,FALSE,198000980000
"547","USD",790006800,NA,1,25.5,TRUE,39,FALSE,FALSE,158001360000
"548","USD",72000,1,NA,NA,FALSE,27,FALSE,FALSE,14400000
"549","USD",31000020000,3,2,26.5,FALSE,120,FALSE,FALSE,6.200004e+12
"550","USD",170000,2,2,36,FALSE,100,FALSE,FALSE,3.4e+07
"551","USD",742003700,1,1,30.5,FALSE,45,FALSE,FALSE,148400740000
"552","USD",1250005000,2,1,1,FALSE,77,FALSE,FALSE,2.50001e+11
"553","USD",3078009000,2,2,2,FALSE,67,FALSE,FALSE,615601800000
"554","USD",19900016000,2,2,7,FALSE,70,FALSE,FALSE,3980003200000
"555","USD",10500013000,1,1,31,FALSE,41,FALSE,FALSE,2100002600000
"556","USD",590004000,NA,1,31.5,TRUE,28,FALSE,FALSE,118000800000
"557","USD",45000040000,4,3,32.5,FALSE,171,FALSE,FALSE,9.000008e+12
"558","USD",1210009000,1,1,1,FALSE,48,FALSE,FALSE,242001800000
"559","USD",13000015000,NA,1,6,TRUE,35,FALSE,FALSE,2.600003e+12
"560","USD",660009600,NA,1,1,TRUE,29,FALSE,FALSE,132001920000
"561","USD",750004000,1,1,45.5,FALSE,32,FALSE,FALSE,150000800000
"562","USD",699005000,NA,1,1,TRUE,35,FALSE,FALSE,1.39801e+11
"563","USD",1180006000,2,1,1,FALSE,50,FALSE,FALSE,236001200000
"564","USD",130000,3,2,31,FALSE,63,FALSE,FALSE,2.6e+07
"565","USD",64000069000,5,8,29,FALSE,320,FALSE,FALSE,12800013800000
"566","USD",18900031000,3,3,24,FALSE,71,FALSE,FALSE,3780006200000
"567","USD",1200007600,1,1,18,FALSE,42,FALSE,FALSE,240001520000
"568","USD",12500020000,2,1,20.5,FALSE,58,FALSE,FALSE,2.500004e+12
"569","USD",870000,NA,NA,81,TRUE,150,FALSE,FALSE,1.74e+08
"570","USD",1050007714,2,1,26.5,FALSE,54,FALSE,FALSE,210001542800
"571","USD",890008000,1,1,30.5,FALSE,47,FALSE,FALSE,178001600000
"572","USD",599008158,1,NA,47,FALSE,31,FALSE,FALSE,119801631600
"573","USD",33000023000,3,3,19,FALSE,111,FALSE,FALSE,6600004600000
"574","USD",680005200,NA,1,1,TRUE,34,FALSE,FALSE,136001040000
"575","USD",12800016000,NA,1,1,TRUE,34,FALSE,FALSE,2560003200000
"576","USD",750005000,NA,1,1,TRUE,34,FALSE,FALSE,1.50001e+11
"577","USD",38500037000,3,1,49.5,FALSE,158,FALSE,FALSE,7700007400000
"578","USD",18000011000,2,1,24.5,FALSE,67,FALSE,FALSE,3600002200000
"579","USD",28500030000,4,4,32,FALSE,146,FALSE,FALSE,5.700006e+12
"580","USD",53000,NA,1,20.5,TRUE,NA,FALSE,FALSE,10600000
"581","USD",44900020000,2,2,33.5,FALSE,126,FALSE,FALSE,8.980004e+12
"582","USD",19500024000,2,1,35.5,FALSE,68,FALSE,FALSE,3900004800000
"583","USD",55000,NA,1,1,TRUE,22,FALSE,FALSE,1.1e+07
"584","USD",80000,1,1,1,FALSE,30,FALSE,FALSE,1.6e+07
"585","USD",19800016000,3,1,28,FALSE,122,FALSE,FALSE,3960003200000
"586","USD",5600012000,NA,1,25.5,TRUE,27,FALSE,FALSE,1120002400000
"587","USD",320000,2,2,2,FALSE,80,FALSE,FALSE,6.4e+07
"588","USD",900003030,1,1,23,FALSE,33.7,FALSE,FALSE,180000606000
"589","USD",36000012000,3,3,26.5,FALSE,131,FALSE,FALSE,7200002400000
"590","USD",88000,2,1,25.5,FALSE,44,FALSE,FALSE,17600000
"591","USD",1520009500,1,1,1.5,FALSE,42,FALSE,FALSE,304001900000
"592","USD",24000011000,3,1,25.5,FALSE,94,FALSE,FALSE,4800002200000
"593","USD",920009400,1,1,1,FALSE,44,FALSE,FALSE,184001880000
"594","USD",27800020000,3,2,2,FALSE,117,FALSE,FALSE,5.560004e+12
"595","USD",1849007500,3,2,26,FALSE,91,FALSE,FALSE,369801500000
"596","USD",1850007500,2,2,36,FALSE,75,FALSE,FALSE,370001500000
"597","USD",310000,2,2,2,FALSE,117,FALSE,FALSE,6.2e+07
"598","USD",16500014750,2,2,2,FALSE,70,FALSE,FALSE,3300002950000
"599","USD",94000,1,1,1,FALSE,33,FALSE,FALSE,18800000
"600","USD",33000028800,3,3,16.5,FALSE,132,FALSE,FALSE,6600005760000
"601","USD",16500016000,1,1,6,FALSE,48,FALSE,FALSE,3300003200000
"602","USD",39000041000,3,3,39,FALSE,135,FALSE,FALSE,7800008200000
"603","USD",32490024000,3,2,11,FALSE,67,FALSE,FALSE,6498004800000
"604","USD",8200012500,2,1,20.5,FALSE,46,FALSE,FALSE,1640002500000
"605","USD",46500035000,3,3,31.5,FALSE,178,FALSE,FALSE,9.300007e+12
"606","USD",37000013000,3,2,31,FALSE,125,FALSE,FALSE,7400002600000
"607","USD",1050005600,1,1,1,FALSE,42,FALSE,FALSE,210001120000
"608","USD",1000006000,2,1,30.5,FALSE,78,FALSE,FALSE,200001200000
"609","USD",650007000,NA,1,20.5,TRUE,30,FALSE,FALSE,130001400000
"610","USD",21000024000,2,2,41,FALSE,73,FALSE,FALSE,4200004800000
"611","USD",19900023000,2,2,31,FALSE,85,FALSE,FALSE,3980004600000
"612","USD",45000031000,3,3,27.5,FALSE,159,FALSE,FALSE,9000006200000
"613","USD",30000040000,3,2,24,FALSE,144,FALSE,FALSE,6.000008e+12
"614","USD",26500033000,NA,2,21,TRUE,97,FALSE,FALSE,5300006600000
"615","USD",18500023000,3,3,21.5,FALSE,95,FALSE,FALSE,3700004600000
"616","USD",790007500,NA,1,25.5,TRUE,28,FALSE,FALSE,158001500000
"617","USD",35950027000,3,3,3,FALSE,108,FALSE,FALSE,7190005400000
"618","USD",33000035000,2,2,16,FALSE,119,FALSE,FALSE,6.600007e+12
"619","USD",23000019000,1,1,5.5,FALSE,51,FALSE,FALSE,4600003800000
"620","USD",14950030000,2,1,35.5,FALSE,70,FALSE,FALSE,2.990006e+12
"621","ARS",45000,3,3,3,FALSE,160,FALSE,FALSE,45000
"622","USD",12900016000,3,2,31,FALSE,75,FALSE,FALSE,2580003200000
"623","USD",545000,3,2,2.5,FALSE,135,FALSE,FALSE,1.09e+08
"624","USD",11800012000,2,1,25.5,FALSE,54,FALSE,FALSE,2360002400000
"625","USD",22000020000,2,1,23,FALSE,82,FALSE,FALSE,4.400004e+12
"626","USD",19500023000,3,1,18,FALSE,92,FALSE,FALSE,3900004600000
"627","USD",83000064000,3,4,4,FALSE,315,FALSE,FALSE,16600012800000
"628","USD",550005500,1,1,3.5,FALSE,23,FALSE,FALSE,110001100000
"629","USD",2100008500,2,NA,45,FALSE,54,FALSE,FALSE,420001700000
"630","USD",18900010900,1,1,3,FALSE,40,FALSE,FALSE,3780002180000
"631","USD",90000040000,4,2,23.5,FALSE,200,FALSE,FALSE,1.8000008e+13
"632","USD",225000,2,1,23,FALSE,77,FALSE,FALSE,4.5e+07
"633","USD",700005000,NA,1,20.5,TRUE,35,FALSE,FALSE,1.40001e+11
"634","USD",600006000,NA,1,1,TRUE,25,FALSE,FALSE,120001200000
"635","USD",820007000,1,NA,48,FALSE,35,FALSE,FALSE,164001400000
"636","USD",36500045000,4,3,21.5,FALSE,191,FALSE,FALSE,7.300009e+12
"637","USD",2999008500,4,2,46,FALSE,186,FALSE,FALSE,599801700000
"638","USD",4000012000,1,1,1,FALSE,34,FALSE,FALSE,800002400000
"639","USD",600004000,NA,1,20.5,TRUE,28,FALSE,FALSE,120000800000
"640","USD",32990032500,4,2,43.5,FALSE,NA,FALSE,FALSE,6598006500000
"641","USD",350001500,NA,1,25.5,TRUE,15,FALSE,FALSE,70000300000
"642","USD",75000,NA,1,25.5,TRUE,38,FALSE,FALSE,1.5e+07
"643","USD",600006845,1,1,1,FALSE,28,FALSE,FALSE,120001369000
"644","USD",600003500,NA,1,25.5,TRUE,32,FALSE,FALSE,120000700000
"645","USD",1580008000,2,1,7,FALSE,73,FALSE,FALSE,316001600000
"646","USD",245000,2,1,20.5,FALSE,76,FALSE,FALSE,4.9e+07
"647","USD",24800013500,2,2,23.5,FALSE,95,FALSE,FALSE,4960002700000
"648","USD",33000015800,1,1,5.5,FALSE,58,FALSE,FALSE,6600003160000
"649","USD",35000045000,4,4,22,FALSE,158,FALSE,FALSE,7.000009e+12
"650","USD",13500010000,2,1,15.5,FALSE,72,FALSE,FALSE,2.700002e+12
"651","USD",17900010000,3,1,1,FALSE,60,FALSE,FALSE,3.580002e+12
"652","USD",559004200,NA,1,15.5,TRUE,29,FALSE,FALSE,111800840000
"653","USD",37400025200,4,3,3,FALSE,107,FALSE,FALSE,7480005040000
"654","USD",2900009500,4,2,2,FALSE,120,FALSE,FALSE,580001900000
"655","USD",16500014000,1,1,3,FALSE,42,FALSE,FALSE,3300002800000
"656","USD",17500014000,3,NA,NA,FALSE,76,FALSE,FALSE,3500002800000
"657","USD",300004200,NA,1,15.5,TRUE,29,FALSE,FALSE,60000840000
"658","USD",39000035000,4,3,31.5,FALSE,210,FALSE,FALSE,7.800007e+12
"659","USD",1030006000,NA,1,3,TRUE,33,FALSE,FALSE,206001200000
"660","USD",1299007000,NA,1,3,TRUE,30,FALSE,FALSE,259801400000
"661","USD",1180006000,2,1,1,FALSE,50,FALSE,FALSE,236001200000
"662","USD",700006350,1,1,19.5,FALSE,32,FALSE,FALSE,140001270000
"663","USD",540003800,NA,1,1,TRUE,26,FALSE,FALSE,108000760000
"664","USD",13900014000,2,2,34,FALSE,58,FALSE,FALSE,2780002800000
"665","USD",32500043000,3,3,26.5,FALSE,145,FALSE,FALSE,6500008600000
"666","USD",17990010000,3,1,18,FALSE,64,FALSE,FALSE,3.598002e+12
"667","USD",850007200,1,1,18,FALSE,38,FALSE,FALSE,170001440000
"668","USD",29800021500,3,2,31,FALSE,140,FALSE,FALSE,5960004300000
"669","USD",18500033200,2,2,33,FALSE,82,FALSE,FALSE,3700006640000
"670","USD",639009400,1,1,22,FALSE,33,FALSE,FALSE,127801880000
"671","USD",65000065000,3,4,19.5,FALSE,198,FALSE,FALSE,1.3000013e+13
"672","USD",89000065000,3,4,19.5,FALSE,198,FALSE,FALSE,1.7800013e+13
"673","USD",1600006000,2,1,20.5,FALSE,67,FALSE,FALSE,320001200000
"674","USD",31000031000,4,2,46,FALSE,149,FALSE,FALSE,6200006200000
"675","USD",499005000,NA,1,26.5,TRUE,26,FALSE,FALSE,9.9801e+10
"676","USD",139000,2,1,30.5,FALSE,53,FALSE,FALSE,27800000
"677","USD",1590006680,2,1,25.5,FALSE,49,FALSE,FALSE,318001336000
"678","USD",999007100,1,1,23,FALSE,42,FALSE,FALSE,199801420000
"679","USD",35000023000,4,2,13.5,FALSE,117,FALSE,FALSE,7000004600000
"680","USD",48000040000,3,4,27,FALSE,165,FALSE,FALSE,9.600008e+12
"681","USD",2572008400,NA,1,1,TRUE,NA,FALSE,FALSE,514401680000
